GEOCODE,ID,COD_SET_ZON,COD_QDR_ZON,COD_LOG_ZON,COD_CNDM_ZON,COD_LOTE_ZON,SGL_SUBP_EDIC,SGL_DSTR_EDIC,COD_TSTD_ZON,IND_VRFC_EDIC,IND_EXCL_INCL_CRGA,SGL_ZONA_01_ZON,COD_PRMR_01_ZON,SGL_LNDR_01_ZON,COD_TIP_LEGC_01,COD_LEGC_01_ZON,ANO_LEGC_01_ZON,IND_ADCA_CRGA,SGL_ZONA_02_ZON,COD_PRMR_02_ZON,SGL_LNDR_02_ZON,COD_TIP_LEGC_02,COD_LEGC_02_ZON,ANO_LEGC_02_ZON,SGL_ZONA_03_ZON,COD_PRMR_03_ZON,SGL_LNDR_03_ZON,COD_TIP_LEGC_03,COD_LEGC_03_ZON,ANO_LEGC_03_ZON,SGL_ZONA_04_ZON,COD_PRMR_04_ZON,SGL_LNDR_04_ZON,COD_TIP_LEGC_04,COD_LEGC_04_ZON,ANO_LEGC_04_ZON,SGL_ZONA_05_ZON,COD_PRMR_05_ZON,SGL_LNDR_05_ZON,COD_TIP_LEGC_05,COD_LEGC_05_ZON,ANO_LEGC_05_ZON,SGL_ZONA_06_ZON,COD_PRMR_06_ZON,SGL_LNDR_06_ZON,COD_TIP_LEGC_06,COD_LEGC_06_ZON,ANO_LEGC_06_ZON,COD_AREA_CONST,COD_AREA_LT,COD_END_LOG,COD_NUM_PORT,COD_SIT,VALOR_MET_CODLOG,VALOR_MET_MED_ZON,NUM_PAV,SGL_ZON_URB_RUR,ANO_CONST,IND_EXCL_OBS,TXT_OBS_01_EDIC,TXT_OBS_02_EDIC,NOME_CID_EDIC,NOME_EST_EDIC,NOME_PAIS_EDIC,REG_LIM_ADM,COD_QUAD,COD_ANO,COND,Lat_Y_,Long_X_
"RUA PACHECO JORDAO, 312, SAO PAULO, SAO PAULO - BRASIL","111026152773000038","111","026","152773","00","0038",EM,PRA,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","117","127",RUA PACHECO JORDAO,"312","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5192538","-46,4955738"
"RUA AMARAL COUTINHO, 208, SAO PAULO, SAO PAULO - BRASIL","058067009873000080","058","067","009873","00","0080",PE,WMT,"1",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","142","97",RUA AMARAL COUTINHO,"208","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2022","0","-23,5337815","-46,518931"
"RUA BR DE JUPARANA, 189, SAO PAULO, SAO PAULO - BRASIL","044134113816000136","044","134","113816","00","0136",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","261","210",RUA BR DE JUPARANA,"189","1","0","0",,U,,S,LOTE COM O ENDEREÃƒÆ’Ã¢â‚¬Â¡O DO PAI.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2022","0","-23,5902585","-46,57859"
"RUA FERNANDES PORTALEGRE, 445, SAO PAULO, SAO PAULO - BRASIL","057267070157000135","057","267","070157","00","0135",PE,VMT,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","88",RUA FERNANDES PORTALEGRE,"445","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2022","0","-23,5495521","-46,5150238"
"RUA VALDEMAR AMARANTE, 457, SAO PAULO, SAO PAULO - BRASIL","111307697885000117","111","307","697885","00","0117",EM,ERM,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","374","300",RUA VALDEMAR AMARANTE,"457","1","0","0",,U,,, LOTE COM O ENDEREÃƒÆ’Ã¢â‚¬Â¡O DO PAI.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5019779","-46,4828831"
"RUA BR DE JUPARANA, 189, SAO PAULO, SAO PAULO - BRASIL","044134113816000135","044","134","113816","00","0135",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","261","210",RUA BR DE JUPARANA,"189","1","0","0",,U,,S,LOTE COM O ENDEREÃƒÆ’Ã¢â‚¬Â¡O DO PAI.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2022","0","-23,5902585","-46,57859"
"RUA STA DAVINA, 137, SAO PAULO, SAO PAULO - BRASIL","112871057509000047","112","871","057509","00","0047",MP,JDH,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","147","137",RUA STA DAVINA,"137","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,4905622","-46,4355386"
"RUA STA DAVINA, 133, SAO PAULO, SAO PAULO - BRASIL","112871057509000046","112","871","057509","00","0046",MP,JDH,"6",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","85","166",RUA STA DAVINA,"133","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,490522","-46,4355783"
"RUA VALDEMAR AMARANTE, 457, SAO PAULO, SAO PAULO - BRASIL","111307697885000116","111","307","697885","00","0116",EM,ERM,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","374","300",RUA VALDEMAR AMARANTE,"457","1","0","0",,U,,, LOTE COM O ENDEREÃƒÆ’Ã¢â‚¬Â¡O DO PAI.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5019779","-46,4828831"
"RUA FREI MANUEL DO DESTERRO, 141, SAO PAULO, SAO PAULO - BRASIL","059059126853000217","059","059","126853","00","0217",PE,PEN,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","64","69",RUA FREI MANUEL DO DESTERRO,"141","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2022","0","-23,5250158","-46,5270461"
"RUA MODESTO DE SOUSA, 273, SAO PAULO, SAO PAULO - BRASIL","112313140805000062","112","313","140805","00","0062",MP,VJA,"1",S,S,ZC,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","92","150",RUA MODESTO DE SOUSA,"273","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,4941741","-46,4592363"
"TV ARAL MOREIRA, 152, SAO PAULO, SAO PAULO - BRASIL","055257768863000097","055","257","768863","00","0097",AR,VFO,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","139","124",TV ARAL MOREIRA,"152","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2022","0","-23,5679717","-46,5517985"
"RUA MERU, 230, SAO PAULO, SAO PAULO - BRASIL","044110138568000062","044","110","138568","00","0062",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","102","87",RUA MERU,"230","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2022","0","-23,5884353","-46,5728838"
"AVENIDA AGUIA DE HAIA, 3607, SAO PAULO, SAO PAULO - BRASIL","111157212539000045","111","157","212539","00","0045",EM,PRA,"1",S,S,ZC,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","597","399",AVENIDA AGUIA DE HAIA,"3607","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5225201","-46,4754066"
"TUA ARTHUR FRIEDENREICH, 183, SAO PAULO, SAO PAULO - BRASIL","110331023264000045","110","331","023264","00","0045",EM,PRA,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","300","300",TUA ARTHUR FRIEDENREICH,"183","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5130291","-46,4979988"
"RUA HIGINO MESSA, 252, SAO PAULO, SAO PAULO - BRASIL","112689087769000068","112","689","087769","00","0068",IT,VCR,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","96","85",RUA HIGINO MESSA,"252","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5041164","-46,4191514"
"RUA MERU, 240, SAO PAULO, SAO PAULO - BRASIL","044110138568000061","044","110","138568","00","0061",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","40","64",RUA MERU,"240","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2022","0","-23,5884881","-46,5728678"
"TV ARAL MOREIRA, 148, SAO PAULO, SAO PAULO - BRASIL","055257768863000098","055","257","768863","00","0098",AR,VFO,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","106","130",TV ARAL MOREIRA,"148","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2022","0","-23,5679559","-46,5519731"
"RUA CORREGO NOVO, 34, SAO PAULO, SAO PAULO - BRASIL","111160636363000038","111","160","636363","00","0038",EM,PRA,"1",S,S,ZC,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","92","84",RUA CORREGO NOVO,"34","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2022","0","-23,5139207","-46,4773784"
"ALAMEDA MIN ROCHA AZEVEDO, 545, SAO PAULO, SAO PAULO - BRASIL","010089172405020000","010","089","172405","02","0000",PI,JDP,"2",S,S,ZEU,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","885",ALAMEDA MIN ROCHA AZEVEDO,"545","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2022","1","-23,5628334","-46,6604619"
"ALAMEDA SANTOS, 1343, SAO PAULO, SAO PAULO - BRASIL","009058177911080000","009","058","177911","08","0000",PI,JDP,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1623",ALAMEDA SANTOS,"1343","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2022","1","-23,5642623","-46,6552942"
"ALAMEDA JOAQUIM EUGENIO DE LIMA, 1058, SAO PAULO, SAO PAULO - BRASIL","009090105481020000","009","090","105481","02","0000",PI,JDP,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1764",ALAMEDA JOAQUIM EUGENIO DE LIMA,"1058","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2022","1","-23,5697038","-46,654613"
"RUA NOVA YORK, 499, SAO PAULO, SAO PAULO - BRASIL","085126148008030000","085","126","148008","03","0000",PI,INI,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1825",RUA NOVA YORK,"499","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2022","1","-23,613486","-46,6834344"
"RUA MINIZ DE SOUSA, 881, SAO PAULO, SAO PAULO - BRASIL","034088143170030000","034","088","143170","03","0000",SE,LIB,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1053",RUA MINIZ DE SOUSA,"881","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,SEGUNDO QUADRIMESTRE,"2022","1","-23,5705454","-46,627649"
"RUA SENADOR CESAR LACERDA VERGUEIRO, 471, SAO PAULO, SAO PAULO - BRASIL","081361047996020000","081","361","047996","02","0000",PI,API,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1579",RUA SENADOR CESAR LACERDA VERGUEIRO,"471","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2022","1","-23,546464","-46,6934518"
"RUA DR BRAULIO GOMES, 13, SAO PAULO, SAO PAULO - BRASIL","006023036242010000","006","023","036242","01","0000",SE,REP,E,S,S,ZC,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"18",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1078",RUA DR BRAULIO GOMES,"13","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,SEGUNDO QUADRIMESTRE,"2022","1","-23,5462614","-46,6410221"
"AVENIDA DIOGENES RIBEIRO DE LIMA, 2025, SAO PAULO, SAO PAULO - BRASIL","096023058858020000","096","023","058858","02","0000",PI,API,"2",S,S,ZC,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","28473",AVENIDA DIOGENES RIBEIRO DE LIMA,"2025","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2022","1","-23,5416997","-46,7173695"
"ALAMEDA LORENA, 1179, SAO PAULO, SAO PAULO - BRASIL","014029119890080000","014","029","119890","08","0000",PI,JDP,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1353",ALAMEDA LORENA,"1179","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2022","1","-23,5661209","-46,6635294"
"ALAMEDA FERNAO CARDIM, 376, SAO PAULO, SAO PAULO - BRASIL","009075070572010000","009","075","070572","01","0000",PI,JDP,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1277",ALAMEDA FERNAO CARDIM,"376","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2022","1","-23,5677867","-46,6542026"
"RUA CUBATAO, 150, SAO PAULO, SAO PAULO - BRASIL","036027055700050000","036","027","055700","05","0000",VM,VMN,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1160",RUA CUBATAO,"150","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2022","1","-23,5734941","-46,6450013"
"RUA SAO VICENTE DE PAULO, 181, SAO PAULO, SAO PAULO - BRASIL","020066196355060000","020","066","196355","06","0000",SE,SCE,"1",S,S,ZEM,"0",,R,"4","2018",S,QA,"1",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","990",RUA SAO VICENTE DE PAULO,"181","2","0","0",,U,,,RESOLUCAO SMUL.AOC.CTLU/004/2018.,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,SEGUNDO QUADRIMESTRE,"2022","1","-23,5361068","-46,6553857"
"RUA FABIA, 60, SAO PAULO, SAO PAULO - BRASIL","023059068586020000","023","059","068586","02","0000",LA,LAP,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1182",RUA FABIA,"60","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2022","1","-23,5267629","-46,691714"
"RUA BR DE ITAPETINGA, 40, SAO PAULO, SAO PAULO - BRASIL","006016095435050000","006","016","095435","05","0000",SE,REP,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"18",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","513",RUA BR DE ITAPETINGA,"40","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,SEGUNDO QUADRIMESTRE,"2022","1","-23,5449078","-46,6397243"
"RUA ENGENHEIRO EDGAR EGIDIO DE SOUSA, 485, SAO PAULO, SAO PAULO - BRASIL","011088061735020000","011","088","061735","02","0000",SE,CON,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","2127",RUA ENGENHEIRO EDGAR EGIDIO DE SOUSA,"485","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,SEGUNDO QUADRIMESTRE,"2022","1","-23,5429189","-46,6641305"
"PRACA DA REPUBLICA, 64, SAO PAULO, SAO PAULO - BRASIL","006006170003010000","006","006","170003","01","0000",SE,REP,E,S,S,ZC,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"18",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","751",PRACA DA REPUBLICA,"64","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,SEGUNDO QUADRIMESTRE,"2022","1","-23,5448712","-46,6436356"
"RUA DOUTOR CANDIDO ESPINHEIRA, 29, SAO PAULO, SAO PAULO - BRASIL","020073041033080000","020","073","041033","08","0000",SE,SCE,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","840",RUA DOUTOR CANDIDO ESPINHEIRA,"29","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,SEGUNDO QUADRIMESTRE,"2022","1","-23,5347398","-46,6605106"
"RUA RIO DE JANEIRO, 67, SAO PAULO, SAO PAULO - BRASIL","011092171387040000","011","092","171387","04","0000",SE,CON,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1400",RUA RIO DE JANEIRO,"67","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,SEGUNDO QUADRIMESTRE,"2022","1","-24,751435","-47,586215"
"RUA CONS NEBIAS, 1310, SAO PAULO, SAO PAULO - BRASIL","008015144533050000","008","015","144533","05","0000",SE,SCE,"1",S,S,ZEM,"0",,R,"4","2018",S,QA,"1",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","570",RUA CONS NEBIAS,"1310","0","0","0",,U,,,RESOLUCAO SMUL.AOC.CTLU/004/2018.,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,SEGUNDO QUADRIMESTRE,"2022","1","-23,5322458","-46,6479781"
"RUA PEIXOTO GOMIDE, 279, SAO PAULO, SAO PAULO - BRASIL","010048160288120000","010","048","160288","12","0000",SE,BVI,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","347",RUA PEIXOTO GOMIDE,"279","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,SEGUNDO QUADRIMESTRE,"2022","1","-23,5563349","-46,6554462"
"RUA LIBERO BADARO, 283, SAO PAULO, SAO PAULO - BRASIL","001079118249010000","001","079","118249","01","0000",SE,SEE,E,S,S,ZC,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"18",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1251",RUA LIBERO BADARO,"283","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,SEGUNDO QUADRIMESTRE,"2022","1","-23,5468477","-46,6367563"
"RUA DAS SERINGUEIRAS, 225, SAO PAULO, SAO PAULO - BRASIL","091025180475020000","091","025","180475","02","0000",JA,JAB,E,S,S,ZEU,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","6923",RUA DAS SERINGUEIRAS,"225","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2022","1","-23,6491759","-46,6435038"
"RUA DR SENG, 152, SAO PAULO, SAO PAULO - BRASIL","009018179949040000","009","018","179949","04","0000",SE,BVI,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","3448",RUA DR SENG,"152","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,SEGUNDO QUADRIMESTRE,"2022","1","-23,5623256","-46,6500304"
"RUA DAS SERINGUEIRAS, 225, SAO PAULO, SAO PAULO - BRASIL","091025180475020000","091","025","180475","02","0000",JA,JAB,E,S,S,ZEU,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","6923",RUA DAS SERINGUEIRAS,"225","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2022","1","-23,6491759","-46,6435038"
"RUA DOM JOAO V, 366, SAO PAULO, SAO PAULO - BRASIL","098066104345010000","098","066","104345","01","0000",LA,LAP,"2",S,S,ZC,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","948",RUA DOM JOAO V,"366","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2022","1","-23,5223893","-46,7096055"
"AVENIDA NOVE DE JULHO, 1152, SAO PAULO, SAO PAULO - BRASIL","010029148040010000","010","029","148040","01","0000",SE,BVI,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1024",AVENIDA NOVE DE JULHO,"1152","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,SEGUNDO QUADRIMESTRE,"2022","1","-23,5535344","-46,6482553"
"AVENIDA ANGELICA, 765, SAO PAULO, SAO PAULO - BRASIL","007010013560010000","007","010","013560","01","0000",SE,SCE,"2",S,S,ZEU,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","595",AVENIDA ANGELICA,"765","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,SEGUNDO QUADRIMESTRE,"2022","1","-23,5397838","-46,6550345"
"RUA FORTUNATO, 124, SAO PAULO, SAO PAULO - BRASIL","007018072907020000","007","018","072907","02","0000",SE,SCE,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","480",RUA FORTUNATO,"124","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,SEGUNDO QUADRIMESTRE,"2022","1","-23,5399396","-46,6517379"
"RUA AURORA, 941, SAO PAULO, SAO PAULO - BRASIL","007070025950070000","007","070","025950","07","0000",SE,REP,E,S,S,ZC,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"18",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","361",RUA AURORA,"941","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,SEGUNDO QUADRIMESTRE,"2022","1","-23,5428471","-46,6444761"
"RUA ABOLICAO, 144, SAO PAULO, SAO PAULO - BRASIL","006040000582010000","006","040","000582","01","0000",SE,REP,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"18",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","674",RUA ABOLICAO,"144","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,SEGUNDO QUADRIMESTRE,"2022","1","-23,5519518","-46,6423822"
