GEOCODE,ID,COD_SET_ZON,COD_QDR_ZON,COD_LOG_ZON,COD_CNDM_ZON,COD_LOTE_ZON,SGL_SUBP_EDIC,SGL_DSTR_EDIC,COD_TSTD_ZON,IND_VRFC_EDIC,IND_EXCL_INCL_CRGA,SGL_ZONA_01_ZON,COD_PRMR_01_ZON,SGL_LNDR_01_ZON,COD_TIP_LEGC_01,COD_LEGC_01_ZON,ANO_LEGC_01_ZON,IND_ADCA_CRGA,SGL_ZONA_02_ZON,COD_PRMR_02_ZON,SGL_LNDR_02_ZON,COD_TIP_LEGC_02,COD_LEGC_02_ZON,ANO_LEGC_02_ZON,SGL_ZONA_03_ZON,COD_PRMR_03_ZON,SGL_LNDR_03_ZON,COD_TIP_LEGC_03,COD_LEGC_03_ZON,ANO_LEGC_03_ZON,SGL_ZONA_04_ZON,COD_PRMR_04_ZON,SGL_LNDR_04_ZON,COD_TIP_LEGC_04,COD_LEGC_04_ZON,ANO_LEGC_04_ZON,SGL_ZONA_05_ZON,COD_PRMR_05_ZON,SGL_LNDR_05_ZON,COD_TIP_LEGC_05,COD_LEGC_05_ZON,ANO_LEGC_05_ZON,SGL_ZONA_06_ZON,COD_PRMR_06_ZON,SGL_LNDR_06_ZON,COD_TIP_LEGC_06,COD_LEGC_06_ZON,ANO_LEGC_06_ZON,COD_AREA_CONST,COD_AREA_LT,COD_END_LOG,COD_NUM_PORT,COD_SIT,VALOR_MET_CODLOG,VALOR_MET_MED_ZON,NUM_PAV,SGL_ZON_URB_RUR,ANO_CONST,IND_EXCL_OBS,TXT_OBS_01_EDIC,TXT_OBS_02_EDIC,NOME_CID_EDIC,NOME_EST_EDIC,NOME_PAIS_EDIC,REG_LIM_ADM,COD_QUAD,COD_ANO,COND,Lat_Y_,Long_X_
"RUA ESTRADA DO LAJEADO VELHO, 767,SAO PAULO, SAO PAULO - BRASIL","115344516040000151","115","344","516040","00","0151",GU,LAJ,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","0",RUA ESTRADA DO LAJEADO VELHO,"767","1","0","0",,U,,,LOTE COM ENDERECO/NUMERO APROXIMADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5353229","-46,4019794"
"RUA TAPARUBA, 137,SAO PAULO, SAO PAULO - BRASIL","131151238546000079","131","151","238546","00","0079",MP,VJA,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","125",RUA TAPARUBA,"137","1","0","0",,U,,,LOTE COM ENDERECO/NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,4920513","-46,4636296"
"RUA ESTRADA DO LAJEADO VELHO, 767,SAO PAULO, SAO PAULO - BRASIL","115344516040000165","115","344","516040","00","0165",GU,LAJ,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","0",RUA ESTRADA DO LAJEADO VELHO,"767","1","0","0",,U,,,LOTE COM ENDERECO/NUMERO APROXIMADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5353229","-46,4019794"
"RUA ESTRADA DO LAJEADO VELHO, 767,SAO PAULO, SAO PAULO - BRASIL","115344516040000155","115","344","516040","00","0155",GU,LAJ,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","0",RUA ESTRADA DO LAJEADO VELHO,"767","1","0","0",,U,,,LOTE COM ENDERECO/NUMERO APROXIMADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5353229","-46,4019794"
"RUA BANHARAO, 189,SAO PAULO, SAO PAULO - BRASIL","116149028029000086","116","149","028029","00","0086",AR,VFO,"2",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","135","143",RUA BANHARAO,"189","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2022","0","-23,56491","-46,5332533"
"RUA MINISTRO BARROS PIMENTEL, 215,SAO PAULO, SAO PAULO - BRASIL","116284028975000107","116","284","028975","00","0107",AR,ARI,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","92","83",RUA MINISTRO BARROS PIMENTEL,"215","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2022","0","-23,5582646","-46,5169578"
"RUA ESTRADA DO LAJEADO VELHO, 767,SAO PAULO, SAO PAULO - BRASIL","115344516040000157","115","344","516040","00","0157",GU,LAJ,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","0",RUA ESTRADA DO LAJEADO VELHO,"767","1","0","0",,U,,,LOTE COM ENDERECO/NUMERO APROXIMADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5353229","-46,4019794"
"RUA ISABEL, 236,SAO PAULO, SAO PAULO - BRASIL","059055096890000043","059","055","096890","00","0043",PE,PEN,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","60","70",RUA ISABEL,"236","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2022","0","-23,5236664","-46,5277287"
"RUA ESTRADA DO LAJEADO VELHO, 767,SAO PAULO, SAO PAULO - BRASIL","115344516040000168","115","344","516040","00","0168",GU,LAJ,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","0",RUA ESTRADA DO LAJEADO VELHO,"767","1","0","0",,U,,,LOTE COM ENDERECO/NUMERO APROXIMADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5353229","-46,4019794"
"RUA ESTRADA DO LAJEADO VELHO, 767,SAO PAULO, SAO PAULO - BRASIL","115344516040000148","115","344","516040","00","0148",GU,LAJ,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","0",RUA ESTRADA DO LAJEADO VELHO,"767","1","0","0",,U,,,LOTE COM ENDERECO/NUMERO APROXIMADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5353229","-46,4019794"
"RUA ISABEL, 240,SAO PAULO, SAO PAULO - BRASIL","059055096890000042","059","055","096890","00","0042",PE,PEN,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","60","70",RUA ISABEL,"240","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2022","0","-23,5237463","-46,5276088"
"RUA ANTONIO BISPO VIDAL, 126,SAO PAULO, SAO PAULO - BRASIL","135339201391000040","135","339","201391","00","0040",IT,VCR,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","220","126",RUA ANTONIO BISPO VIDAL,"126","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5248341","-46,4109901"
"RUA ESTRADA DO LAJEADO VELHO, 767,SAO PAULO, SAO PAULO - BRASIL","115344516040000159","115","344","516040","00","0159",GU,LAJ,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","0",RUA ESTRADA DO LAJEADO VELHO,"767","1","0","0",,U,,,LOTE COM ENDERECO/NUMERO APROXIMADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5353229","-46,4019794"
"RUA ANTONIO THADEO, 131,SAO PAULO, SAO PAULO - BRASIL","115293220531000519","115","293","220531","00","0519",GU,LAJ,"2",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","230","137",RUA ANTONIO THADEO,"131","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5432597","-46,4056463"
"RUA GUPEVA, 298,SAO PAULO, SAO PAULO - BRASIL","112653085286000014","112","653","085286","00","0014",IT,VCR,"2",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","180","215",RUA GUPEVA,"298","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5014992","-46,4208544"
"RUA ESTRADA DO LAJEADO VELHO, 767,SAO PAULO, SAO PAULO - BRASIL","115344516040000162","115","344","516040","00","0162",GU,LAJ,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","0",RUA ESTRADA DO LAJEADO VELHO,"767","1","0","0",,U,,,LOTE COM ENDERECO/NUMERO APROXIMADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5353229","-46,4019794"
"RUA ESTRADA DO LAJEADO VELHO, 767,SAO PAULO, SAO PAULO - BRASIL","115344516040000158","115","344","516040","00","0158",GU,LAJ,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","0",RUA ESTRADA DO LAJEADO VELHO,"767","1","0","0",,U,,,LOTE COM ENDERECO/NUMERO APROXIMADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5353229","-46,4019794"
"RUA GUPEVA, 294,SAO PAULO, SAO PAULO - BRASIL","112653085286000013","112","653","085286","00","0013",IT,VCR,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","180","215",RUA GUPEVA,"294","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5014626","-46,4208825"
"RUA ESTRADA DO LAJEADO VELHO, 767,SAO PAULO, SAO PAULO - BRASIL","115344516040000153","115","344","516040","00","0153",GU,LAJ,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","0",RUA ESTRADA DO LAJEADO VELHO,"767","1","0","0",,U,,,LOTE COM ENDERECO/NUMERO APROXIMADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5353229","-46,4019794"
"RUA ESTRADA DO LAJEADO VELHO, 767,SAO PAULO, SAO PAULO - BRASIL","115344516040000161","115","344","516040","00","0161",GU,LAJ,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","0",RUA ESTRADA DO LAJEADO VELHO,"767","1","0","0",,U,,,LOTE COM ENDERECO/NUMERO APROXIMADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5353229","-46,4019794"
"RUA ESTRADA DO LAJEADO VELHO, 767,SAO PAULO, SAO PAULO - BRASIL","115344516040000167","115","344","516040","00","0167",GU,LAJ,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","0",RUA ESTRADA DO LAJEADO VELHO,"767","1","0","0",,U,,,LOTE COM ENDERECO/NUMERO APROXIMADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5353229","-46,4019794"
"RUA ESTRADA DO LAJEADO VELHO, 767,SAO PAULO, SAO PAULO - BRASIL","115344516040000169","115","344","516040","00","0169",GU,LAJ,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","0",RUA ESTRADA DO LAJEADO VELHO,"767","1","0","0",,U,,,LOTE COM ENDERECO/NUMERO APROXIMADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5353229","-46,4019794"
"RUA ESTRADA DO LAJEADO VELHO, 767,SAO PAULO, SAO PAULO - BRASIL","115344516040000160","115","344","516040","00","0160",GU,LAJ,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","0",RUA ESTRADA DO LAJEADO VELHO,"767","1","0","0",,U,,,LOTE COM ENDERECO/NUMERO APROXIMADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5353229","-46,4019794"
"RUA BANHARAO, 183,SAO PAULO, SAO PAULO - BRASIL","116149028029000085","116","149","028029","00","0085",AR,VFO,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","130","143",RUA BANHARAO,"183","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2022","0","-23,5648784","-46,5332156"
"RUA ESTRADA DO LAJEADO VELHO, 767,SAO PAULO, SAO PAULO - BRASIL","115344516040000171","115","344","516040","00","0171",GU,LAJ,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","0",RUA ESTRADA DO LAJEADO VELHO,"767","1","0","0",,U,,,LOTE COM ENDERECO/NUMERO APROXIMADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5353229","-46,4019794"
"RUA ESTRADA DO LAJEADO VELHO, 767,SAO PAULO, SAO PAULO - BRASIL","115344516040000154","115","344","516040","00","0154",GU,LAJ,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","0",RUA ESTRADA DO LAJEADO VELHO,"767","1","0","0",,U,,,LOTE COM ENDERECO/NUMERO APROXIMADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5353229","-46,4019794"
"RUA ESTRADA DO LAJEADO VELHO, 767,SAO PAULO, SAO PAULO - BRASIL","115344516040000164","115","344","516040","00","0164",GU,LAJ,"2",S,S,ZEUP,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","0",RUA ESTRADA DO LAJEADO VELHO,"767","1","0","0",,U,,,LOTE COM ENDERECO/NUMERO APROXIMADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5353229","-46,4019794"
"RUA ISABEL, 228,SAO PAULO, SAO PAULO - BRASIL","059055096890000045","059","055","096890","00","0045",PE,PEN,"2",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","60","90",RUA ISABEL,"228","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2022","0","-23,5235402","-46,5276357"
"RUA ANTONIO THADEO, 139,SAO PAULO, SAO PAULO - BRASIL","115293220531000520","115","293","220531","00","0520",GU,LAJ,"3",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","412","782",RUA ANTONIO THADEO,"139","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5432229","-46,4056923"
"RUA ESTRADA DO LAJEADO VELHO, 767,SAO PAULO, SAO PAULO - BRASIL","115344516040000152","115","344","516040","00","0152",GU,LAJ,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","0",RUA ESTRADA DO LAJEADO VELHO,"767","1","0","0",,U,,,LOTE COM ENDERECO/NUMERO APROXIMADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5353229","-46,4019794"
"RUA ANTONIO BISPO VIDAL, 130,SAO PAULO, SAO PAULO - BRASIL","135339201391000039","135","339","201391","00","0039",IT,VCR,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","126",RUA ANTONIO BISPO VIDAL,"130","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5248008","-46,4108997"
"RUA ANACLETO FERNANDES, 119,SAO PAULO, SAO PAULO - BRASIL","060256012122000108","060","256","012122","00","0108",PE,CNG,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","161","181",RUA ANACLETO FERNANDES,"119","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2022","0","-23,5089016","-46,532392"
"RUA ANACLETO FERNANDES, 129,SAO PAULO, SAO PAULO - BRASIL","060256012122000109","060","256","012122","00","0109",PE,CNG,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","245","212",RUA ANACLETO FERNANDES,"129","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2022","0","-23,5088944","-46,532509"
"AVENIDA AGUA VERMELHA, 6,SAO PAULO, SAO PAULO - BRASIL","135103208353000063","135","103","208353","00","0063",IT,VCR,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","205","134",AVENIDA AGUA VERMELHA,"6","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5178191","-46,4172461"
"RUA ISABEL, 232,SAO PAULO, SAO PAULO - BRASIL","059055096890000044","059","055","096890","00","0044",PE,PEN,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","60","70",RUA ISABEL,"232","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2022","0","-23,5236586","-46,5277435"
"RUA ESTRADA DO LAJEADO VELHO, 767,SAO PAULO, SAO PAULO - BRASIL","115344516040000156","115","344","516040","00","0156",GU,LAJ,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","0",RUA ESTRADA DO LAJEADO VELHO,"767","1","0","0",,U,,,LOTE COM ENDERECO/NUMERO APROXIMADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5353229","-46,4019794"
"RUA ESTRADA DO LAJEADO VELHO, 767,SAO PAULO, SAO PAULO - BRASIL","115344115436000360","115","344","115436","00","0360",GU,LAJ,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","0",RUA ESTRADA DO LAJEADO VELHO,"767","1","0","0",,U,,,LOTE COM ENDERECO/NUMERO APROXIMADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5353229","-46,4019794"
"RUA ESTRADA DO LAJEADO VELHO, 767,SAO PAULO, SAO PAULO - BRASIL","115344516040000163","115","344","516040","00","0163",GU,LAJ,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","0",RUA ESTRADA DO LAJEADO VELHO,"767","1","0","0",,U,,,LOTE COM ENDERECO/NUMERO APROXIMADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5353229","-46,4019794"
"RUA MANOEL LUIZ DE ARAUJO COSTA, 157,SAO PAULO, SAO PAULO - BRASIL","117226729353000070","117","226","729353","00","0070",VP,SLU,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","133","133",RUA MANOEL LUIZ DE ARAUJO COSTA,"157","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2022","0","-23,5827472","-46,5376558"
"RUA ESTRADA DO LAJEADO VELHO, 767,SAO PAULO, SAO PAULO - BRASIL","115344115436000361","115","344","115436","00","0361",GU,LAJ,"2",S,S,ZEUP,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","0",RUA ESTRADA DO LAJEADO VELHO,"767","1","0","0",,U,,,LOTE COM ENDERECO/NUMERO APROXIMADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5353229","-46,4019794"
"RUA DOUTOR JOAO BATISTA DE LACERDA, 753,SAO PAULO, SAO PAULO - BRASIL","031049101621000096","031","049","101621","00","0096",MO,MOO,"2",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","387","319",RUA DOUTOR JOAO BATISTA DE LACERDA,"753","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,5526863","-46,587852"
"RUA ESTRADA DO LAJEADO VELHO, 767,SAO PAULO, SAO PAULO - BRASIL","115344516040000166","115","344","516040","00","0166",GU,LAJ,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","0",RUA ESTRADA DO LAJEADO VELHO,"767","1","0","0",,U,,,LOTE COM ENDERECO/NUMERO APROXIMADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5353229","-46,4019794"
"RUA VISCONDE DA PEDRA BRANCA, 49,SAO PAULO, SAO PAULO - BRASIL","030126158275000023","030","126","158275","00","0023",MO,TAT,"3",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","390","283",RUA VISCONDE DA PEDRA BRANCA,"49","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2022","0","-23,5498071","-46,5751248"
"RUA ESTRADA DO LAJEADO VELHO, 767,SAO PAULO, SAO PAULO - BRASIL","115344705764000150","115","344","705764","00","0150",GU,LAJ,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","0",RUA ESTRADA DO LAJEADO VELHO,"767","1","0","0",,U,,,LOTE COM ENDERECO/NUMERO APROXIMADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,5353229","-46,4019794"
